bin,case,status_group,zip,in_outbreak_zip,community_board,nta,lat,lon,n_towers,n_active_towers,reg_age_days,n_samples,never_sampled,days_since_last_sample,n_samples_12mo,n_samples_24mo,median_gap_days,max_gap_days,overdue_90d,n_inspections,n_violations,n_citations,ever_violation,n_violation_types,days_since_last_inspection
1091776,0,,10075,1,108,MN31,40.77246,-73.957051,1,1,30,1,0,24,1,1,,,0,0,0,0,0,0,
1091604,0,,10018,0,104,MN13,40.755297,-73.998636,1,1,1234,4,0,28,4,4,90,90,0,5,3,2,1,3,155
1046917,1,C_added_complete,10128,1,108,MN40,40.781268,-73.957677,1,1,3950,3,0,16,3,3,165.0,302,0,26,17,12,1,3,967
1084277,0,,10023,0,,MN14,40.76966,-73.983292,1,1,3949,2,0,14,2,2,28,28,0,23,15,10,1,3,954
1089807,0,,10011,0,104,MN13,40.745176,-74.008236,2,4,1374,7,0,2,7,7,60.0,85,0,5,2,2,1,1,588
1076216,0,,10019,0,,MN15,40.769526,-73.990664,1,3,3957,12,0,2,12,12,27,78,0,22,14,7,1,3,785
1090305,0,,10075,1,08,MN32,40.773879,-73.954198,1,1,1851,6,0,23,6,6,78,84,0,5,0,0,0,0,147
1041271,0,,10021,0,108,MN40,40.769523,-73.966122,1,1,3762,2,0,24,2,2,259,259,0,10,0,0,0,0,420
1014130,0,,10011,0,104,MN13,40.744452,-73.996521,1,1,1716,6,0,22,6,6,68,87,0,5,0,0,0,0,119
1024649,0,,10018,0,105,MN17,40.755112,-73.987638,2,2,3942,6,0,21,6,6,64,89,0,40,28,20,1,3,524
1035441,0,,10017,0,105,MN17,40.756016,-73.974831,2,2,3961,9,0,7,9,9,32.5,88,0,21,8,6,1,3,146
1054497,0,,10035,0,,MN34,40.804866,-73.935538,1,1,3964,5,0,28,5,5,83.5,86,0,20,10,6,1,3,335
1089380,0,,10010,0,,MN21,40.740851,-73.985515,1,1,3941,3,0,8,3,3,39.5,51,0,27,19,12,1,3,742
1087721,0,,10011,0,,MN13,40.744514,-74.005518,1,1,3947,4,0,23,4,4,28,281,0,13,6,4,1,3,1092
1041666,0,,10021,0,108,MN40,40.77345,-73.964199,1,1,3970,5,0,8,5,5,84.0,89,0,13,5,4,1,2,168
1031798,0,,10024,0,107,MN12,40.782132,-73.975904,1,1,3684,5,0,29,5,5,51.0,183,0,20,12,9,1,3,365
1087494,0,,10013,0,102,MN24,40.724835,-74.007742,1,1,3940,5,0,20,5,5,73.5,87,0,26,21,9,1,3,155
1088795,0,,10007,0,,MN25,40.710405,-74.012828,1,1,3950,7,0,22,7,7,52.5,85,0,10,3,0,1,1,842
1072630,0,,10021,0,,MN31,40.766918,-73.95926,1,1,3957,3,0,9,3,3,28.5,29,0,18,10,7,1,2,960
1043270,1,C_added_complete,10075,1,,MN40,40.774962,-73.959645,1,1,3955,6,0,22,6,6,29,197,0,14,8,4,1,2,478
1001106,0,,10038,0,101,MN25,40.709343,-74.00861,1,1,3941,5,0,5,5,5,32.5,248,0,39,34,25,1,3,890
1087284,0,,10065,0,,MN31,40.764375,-73.9568,2,5,3655,6,0,3,6,6,28,42,0,34,12,11,1,3,133
1086507,0,,10282,0,101,MN25,40.71663,-74.014754,1,1,3958,4,0,21,4,4,83,176,0,25,16,12,1,3,944
1017938,0,,10003,0,106,MN21,40.737776,-73.986483,1,1,981,4,0,10,4,4,42,217,0,3,0,0,0,0,631
1007223,0,,10012,0,102,MN24,40.721316,-73.997987,1,1,3941,5,0,24,5,5,70.0,153,0,40,33,23,1,3,742
1087703,0,,10036,0,104,MN15,40.760443,-73.993416,1,1,3954,5,0,27,5,5,75.5,90,0,13,5,3,1,3,884
1086547,0,,10282,0,,MN25,40.716286,-74.015461,1,1,3957,4,0,22,4,4,78,84,0,19,13,10,1,3,860
1028840,0,,10023,0,107,MN14,40.773984,-73.981298,1,1,3949,6,0,15,6,6,78,90,0,18,12,7,1,3,860
1018513,0,,10016,0,,MN20,40.746324,-73.980328,1,1,3961,3,0,16,3,3,164.5,300,0,13,6,3,1,2,358
1008619,0,,10012,0,,MN23,40.7274,-73.99571,2,2,3906,4,0,2,4,4,27,77,0,20,4,2,1,2,213
1009006,0,,10003,0,102,MN23,40.732613,-73.991232,1,1,2871,1,0,23,1,1,,,0,36,32,21,1,3,1064
1035771,0,,10022,0,105,MN17,40.760711,-73.972642,1,1,3964,8,0,13,8,8,28,75,0,7,0,0,0,0,1254
1007576,0,,10012,0,102,MN24,40.723784,-73.998174,1,1,3205,8,0,2,8,8,22,82,0,34,28,18,1,3,213
1080777,0,,10016,0,105,MN17,40.744481,-73.984893,1,1,3962,5,0,15,5,5,51.5,191,0,41,30,20,1,3,357
1018953,0,,10016,0,106,MN20,40.747788,-73.978447,1,1,3955,7,0,2,7,7,25.0,211,0,43,38,26,1,3,1100
1089808,0,,10025,0,,MN09,40.804192,-73.96143,1,1,3466,1,0,21,1,1,,,0,32,28,19,1,3,352
1088833,0,,10018,0,105,MN17,40.753122,-73.98536,1,1,3965,4,0,14,4,4,22,39,0,12,3,3,1,2,828
1024714,0,,10036,0,,MN17,40.757929,-73.986439,2,2,3965,7,0,17,7,7,52.5,88,0,30,13,11,1,3,121
1001126,0,,10038,0,101,MN25,40.707598,-74.00572,1,2,3962,4,0,3,4,4,89,180,0,13,4,4,1,2,464
1007267,0,,10012,0,,MN24,40.723237,-74.000083,1,1,3943,3,0,7,3,3,28.5,29,0,18,14,10,1,3,205
1080865,0,,10019,0,105,MN17,40.76311,-73.982979,1,1,3949,4,0,9,4,4,49,180,0,29,21,15,1,3,373
1034195,0,,10036,0,105,MN17,40.75493,-73.984035,1,2,3965,6,0,14,6,6,84,85,0,15,10,8,1,3,149
1062957,0,,10032,0,,MN36,40.839358,-73.938732,2,2,3954,8,0,14,8,8,25,87,0,18,6,4,1,2,300
1000038,0,,10004,0,101,MN25,40.704315,-74.011581,1,5,3944,5,0,9,5,5,74.0,85,0,16,7,6,1,3,902
1017231,0,,,0,,MN20,40.750466,-73.980597,1,4,3962,2,0,301,2,2,44,44,1,16,9,5,1,3,1092
1041253,0,,10065,0,108,MN40,40.769617,-73.96823,1,1,3957,12,0,9,12,12,21,83,0,18,12,9,1,3,818
1041309,0,,10021,0,,MN40,40.769533,-73.965515,1,1,3956,2,0,16,2,2,26,26,0,12,5,3,1,2,492
1081146,0,,10022,0,105,MN17,40.756795,-73.974271,2,2,3963,17,0,3,17,17,13.5,76,0,27,12,4,1,3,126
1012273,0,,10001,0,104,MN13,40.753005,-74.004017,1,1,1365,1,0,21,1,1,,,0,9,4,4,1,3,248
1016254,0,,10010,0,,MN13,40.739693,-73.987832,1,1,3961,2,0,23,2,2,281,281,0,36,31,18,1,3,430
1088764,0,,10018,0,104,MN13,40.756101,-73.996834,1,2,3965,3,0,6,3,3,58.0,88,0,13,5,3,1,2,167
1016004,0,,10018,0,105,MN17,40.751049,-73.982665,1,1,1563,2,0,112,2,2,76,76,1,21,18,12,1,3,784
1023163,0,,10019,0,105,MN17,40.762211,-73.978742,2,2,3965,10,0,10,10,10,40,89,0,42,21,19,1,3,570
1084473,0,,10027,0,,MN09,40.80903,-73.961371,1,1,3942,2,0,199,2,2,103,103,1,16,7,5,1,3,1199
1046451,1,D_added_by0716,10075,1,,MN40,40.776692,-73.961413,1,1,3958,4,0,16,4,4,28,267,0,31,25,17,1,3,413
1076736,0,,10031,0,,MN04,40.824237,-73.954496,1,1,3949,3,0,13,3,3,145.0,269,0,27,20,14,1,3,310
1022678,0,,10036,0,,MN17,40.758664,-73.982399,1,1,3975,6,0,21,6,6,84,90,0,20,14,12,1,3,210
1030545,0,,10023,0,107,MN14,40.780058,-73.98157,1,1,3944,6,0,27,6,6,70,86,0,30,21,15,1,3,871
1041286,0,,10021,0,108,MN40,40.770245,-73.967836,1,1,3948,5,0,22,5,5,69.0,85,0,27,18,13,1,3,652
1001179,0,,10038,0,101,MN25,40.708248,-74.005169,1,1,3171,4,0,7,4,4,30,234,0,11,6,6,1,2,346
1087100,0,,10010,0,105,MN13,40.742985,-73.986449,1,1,3534,7,0,14,7,7,66.0,80,0,33,29,22,1,3,776
1018347,0,,10016,0,105,MN20,40.745041,-73.982428,1,1,3459,2,0,16,2,2,68,68,0,30,21,15,1,3,1212
1088726,0,,10019,0,,MN15,40.767693,-73.992137,3,3,3970,5,0,22,5,5,45.5,154,0,61,38,23,1,3,577
1035778,0,,10022,0,,MN17,40.762105,-73.973042,1,3,3971,6,0,15,6,6,71,125,0,16,9,7,1,3,911
1084771,0,,10022,0,105,MN19,40.756641,-73.974358,1,1,693,6,0,23,6,6,82,89,0,11,9,6,1,2,184
1076299,0,,10065,0,108,MN40,40.766964,-73.962639,1,1,3963,4,0,16,4,4,29,286,0,17,12,8,1,3,1016
1089326,0,,10038,0,101,MN25,40.710299,-74.006828,1,1,2817,5,0,2,5,5,28.5,253,0,15,9,7,1,3,434
1007574,0,,10012,0,102,MN24,40.723918,-73.998063,1,1,3964,6,0,2,6,6,62,86,0,10,2,2,1,1,910
1084761,0,,10012,0,,MN23,40.727126,-73.995937,1,1,3935,5,0,27,5,5,49.0,217,0,20,14,10,1,3,496
1011671,0,,10014,0,,MN23,40.739172,-74.006189,1,1,3947,5,0,28,5,5,66.0,85,0,21,12,8,1,3,170
1041068,0,,10065,0,108,MN40,40.767625,-73.970549,1,1,3207,5,0,14,5,5,19.5,205,0,13,7,5,1,3,1191
1021925,0,,10016,0,,MN20,40.746706,-73.971962,2,3,3978,6,0,23,6,6,42,90,0,27,17,11,1,3,798
1090477,0,,10013,0,101,MN24,40.717125,-74.004574,1,1,2663,2,0,29,2,2,55,55,0,9,5,4,1,2,1249
1003483,0,,10002,0,103,MN27,40.713513,-73.996775,1,1,3927,5,0,31,5,5,88.0,90,0,28,16,13,1,3,111
1012253,0,,10011,0,104,MN13,40.743082,-74.00865,1,1,2878,6,0,9,6,6,84,85,0,7,0,0,0,0,227
1090735,0,,10065,0,108,MN31,40.763401,-73.961262,1,3,3355,4,0,15,4,4,35,41,0,15,6,4,1,2,344
1087915,0,,10013,0,102,MN24,40.723685,-74.005426,2,2,784,3,0,43,3,3,113.0,197,0,34,25,16,1,3,184
1016014,0,,10018,0,105,MN17,40.752164,-73.9837,1,1,2900,6,0,22,6,6,71,83,0,9,1,1,1,1,161
1089732,0,,10011,0,104,MN13,40.743851,-73.992984,1,1,1389,9,0,220,9,9,15.0,25,1,10,3,3,1,2,246
1051442,0,,10029,0,,MN33,40.787537,-73.954167,1,2,3963,6,0,29,6,6,63,90,0,28,24,18,1,3,436
1080572,0,,10011,0,104,MN13,40.7384,-73.997225,1,1,3942,4,0,15,4,4,36,202,0,19,11,8,1,3,749
1080842,0,,10036,0,105,MN17,40.757955,-73.987471,2,2,3954,8,0,9,8,8,28,85,0,22,9,7,1,3,146
1034510,0,,10119,0,,MN17,40.760473,-73.978883,2,2,3965,7,0,29,7,7,62.0,87,0,31,15,8,1,2,447
1000849,0,,10004,0,,MN25,40.704684,-74.011238,1,1,3957,6,0,13,6,6,61,147,0,12,4,3,1,3,178
1087978,0,,10036,0,105,MN17,40.756657,-73.990193,1,1,3488,5,0,7,5,5,87.5,112,0,9,1,1,1,1,912
1066031,0,,10004,0,,MN25,40.703993,-74.011054,1,4,3961,6,0,17,6,6,79,89,0,13,4,4,1,2,168
1030861,0,,10024,0,107,MN12,40.781905,-73.980996,1,1,3944,7,0,20,7,7,50.5,90,0,38,31,20,1,3,833
1087264,0,,10036,0,104,MN15,40.757827,-73.991239,1,1,3964,6,0,13,6,6,49,83,0,43,39,23,1,3,132
1035395,0,,10017,0,105,MN17,40.755588,-73.978011,1,1,3941,2,0,2,2,2,21,21,0,45,41,22,1,3,1091
1012282,0,,10011,0,104,MN13,40.745594,-74.006853,1,1,3955,6,0,24,6,6,78,85,0,44,37,22,1,3,783
1003018,0,,10013,0,102,MN24,40.720658,-74.000823,1,1,3165,1,0,22,1,1,,,0,31,26,19,1,3,632
1017236,0,,10016,0,106,MN20,40.749753,-73.979403,1,1,3963,1,0,71,1,1,,,0,31,25,15,1,3,209
1085951,0,,10010,0,105,MN13,40.743403,-73.991927,1,1,3956,4,0,16,4,4,80,88,0,26,17,12,1,3,477
1000794,0,,10006,0,101,MN25,40.707723,-74.013706,1,1,3963,5,0,24,5,5,59.0,181,0,19,12,6,1,3,483
1091631,0,,10016,0,106,MN20,40.745498,-73.978271,1,1,1436,6,0,22,6,6,64,112,0,3,3,3,1,2,147
1028838,0,,10023,0,107,MN14,40.77441,-73.983475,1,1,3947,7,0,5,7,7,54.5,89,0,30,26,21,1,3,608
1042055,0,,10065,0,108,MN40,40.764585,-73.966052,2,2,3969,12,0,21,12,12,36,50,0,53,36,25,1,3,126
1086570,0,,10128,1,111,MN33,40.784788,-73.948369,2,2,3955,7,0,16,7,7,21.0,161,0,36,21,13,1,3,538
1041904,0,,10022,0,,MN40,40.762205,-73.967169,1,1,3947,3,0,20,3,3,47.0,65,0,16,9,7,1,3,944
1076177,0,,10019,0,,MN17,40.764241,-73.979745,2,6,3958,10,0,7,10,10,16,77,0,42,25,19,1,3,268
1000819,0,,10004,0,101,MN25,40.706173,-74.01125,1,1,3969,5,0,15,5,5,79.0,87,0,29,21,14,1,3,468
1088116,0,,10011,0,,MN13,40.741445,-74.001696,1,1,435,5,0,23,5,5,79.5,85,0,30,29,23,1,3,400
1015409,0,,10011,0,105,MN13,40.73911,-73.993274,2,2,2530,9,0,6,9,9,22.5,89,0,17,3,3,1,1,185
1088463,0,,10028,1,108,MN40,40.778646,-73.955678,1,1,3963,3,0,20,3,3,99.5,170,0,15,7,4,1,3,832
1041900,0,,10022,0,108,MN40,40.76311,-73.969641,1,3,3975,6,0,15,6,6,83,85,0,10,6,5,1,3,876
1014800,0,,10011,0,104,MN13,40.742654,-73.99428,1,1,3859,2,0,27,2,2,30,30,0,32,25,17,1,3,486
1016967,0,,10016,0,,MN17,40.745111,-73.983211,2,2,3965,6,0,28,6,6,30,177,0,58,42,30,1,3,197
1024806,0,,10019,0,,MN17,40.761654,-73.985178,1,1,3958,4,0,2,4,4,40,262,0,29,24,17,1,3,681
1080950,0,,10019,0,104,MN15,40.76504,-73.988791,1,1,3968,6,0,7,6,6,22,231,0,22,12,9,1,3,674
1000045,0,,10004,0,101,MN25,40.705744,-74.013374,1,1,3963,6,0,7,6,6,30,140,0,21,10,8,1,3,850
1015219,0,,10001,0,,MN17,40.750813,-73.989104,4,4,3936,8,0,13,8,8,49,89,0,91,60,56,1,3,533
1035401,0,,10017,0,105,MN17,40.755676,-73.979267,2,4,3969,12,0,21,12,12,14,78,0,44,29,21,1,3,867
1062362,0,,10031,0,109,MN04,40.825664,-73.951015,1,1,3945,4,0,14,4,4,31,203,0,29,27,19,1,3,472
1090149,0,,10018,0,104,MN15,40.755318,-73.993066,1,1,1487,4,0,6,4,4,27,87,0,3,0,0,0,0,511
1035742,0,,10022,0,105,MN17,40.76125,-73.975204,1,1,3963,2,0,8,2,2,21,21,0,19,15,11,1,3,212
1013695,0,,10018,0,104,MN15,40.756542,-73.992171,1,1,2788,1,0,21,1,1,,,0,19,13,9,1,3,633
1087463,0,,10039,0,110,MN03,40.823605,-73.942641,1,1,3943,10,0,3,10,10,28,89,0,31,24,15,1,3,513
1025451,0,,10019,0,,MN15,40.766559,-73.983614,1,1,3970,5,0,29,5,5,84.0,88,0,9,2,2,1,2,848
1041959,0,,10065,0,108,MN40,40.763172,-73.96658,1,1,3943,3,0,10,3,3,19.0,29,0,26,21,14,1,3,1268
1041932,0,,10065,0,108,MN40,40.763139,-73.966497,1,1,1234,8,0,23,8,8,28,78,0,6,4,2,1,2,176
1089243,0,,10038,0,,MN25,40.707391,-74.006507,1,1,3814,2,0,15,2,2,314,314,0,32,28,21,1,3,426
1036466,0,,10022,0,105,MN19,40.757936,-73.971322,1,1,3964,6,0,8,6,6,81,88,0,10,2,2,1,1,114
1051198,1,D_added_by0716,10028,1,108,MN32,40.773086,-73.946129,1,1,3962,6,0,23,6,6,70,105,0,29,19,13,1,3,134
1001007,0,,10005,0,101,MN25,40.706308,-74.007895,1,1,3943,4,0,21,4,4,69,86,0,15,8,6,1,2,202
1048068,0,,10128,1,108,MN40,40.780371,-73.953651,1,1,2487,8,0,16,8,8,44,84,0,7,2,0,1,1,148
1040162,0,,10022,0,,MN19,40.755756,-73.964227,1,1,3950,2,0,23,2,2,245,245,0,29,26,19,1,3,167
1025400,0,,10019,0,,MN15,40.764624,-73.984885,2,2,3969,10,0,15,10,10,22,86,0,43,25,18,1,3,121
1017191,0,,10016,0,105,MN20,40.750423,-73.983098,2,2,3942,8,0,22,8,8,29,114,0,61,39,32,1,3,161
1001318,0,,10038,0,101,MN25,40.706632,-74.003477,1,1,3461,5,0,30,5,5,84.5,89,0,29,20,1,1,3,198
1010632,0,,10011,0,102,MN23,40.73748,-73.999264,1,1,3944,1,0,31,1,1,,,0,28,17,11,1,3,1107
1001505,0,,10007,0,101,MN24,40.71598,-74.010248,1,1,3954,5,0,21,5,5,64.5,153,0,33,25,15,1,3,377
1007605,0,,10012,0,102,MN24,40.724517,-73.99974,1,1,3961,6,0,31,6,6,64,89,0,22,16,11,1,3,223
1090548,0,,10038,0,101,MN25,40.705858,-74.003769,1,1,2853,6,0,14,6,6,83,89,0,22,12,0,1,3,328
1046252,0,,10065,0,,MN31,40.760014,-73.958091,1,1,3958,5,0,23,5,5,59.0,133,0,32,21,16,1,3,665
1090385,0,,10024,0,107,MN12,40.782029,-73.979782,1,1,3178,5,0,29,5,5,51.0,183,0,18,13,9,1,3,1261
1081685,0,,10016,0,,MN20,40.747549,-73.973199,1,1,3972,4,0,23,4,4,27,252,0,26,21,15,1,3,602
1035732,0,,10022,0,105,MN17,40.759413,-73.972361,1,1,3965,6,0,15,6,6,82,85,0,17,8,6,1,3,127
1038659,0,,10017,0,106,MN19,40.749625,-73.971719,1,1,3026,5,0,29,5,5,76.5,84,0,10,5,3,1,3,112
1002815,0,,10013,0,101,MN24,40.722202,-74.010722,1,1,3963,6,0,2,6,6,52,137,0,10,4,2,1,2,388
1051496,0,,10029,0,,MN33,40.791966,-73.952206,1,1,3958,6,0,2,6,6,51,88,0,17,8,4,1,3,1007
1022693,0,,10036,0,,MN17,40.759381,-73.982067,2,2,3970,12,0,2,12,12,21,66,0,34,22,15,1,3,521
1035462,0,,10022,0,,MN17,40.757952,-73.974921,2,2,3944,8,0,3,8,8,29,88,0,37,25,16,1,3,819
1082908,0,,10001,0,,MN17,40.750495,-73.993395,2,5,3969,8,0,6,8,8,22,99,0,36,20,11,1,3,518
1086164,0,,10022,0,,MN17,40.762681,-73.972569,1,1,3941,8,0,51,8,8,26,87,0,31,26,18,1,3,871
1087867,0,,10038,0,101,MN25,40.707999,-74.006164,1,2,3942,6,0,6,6,6,42,206,0,19,12,8,1,3,421
1088879,0,,10003,0,102,MN23,40.735405,-73.994035,1,1,3950,6,0,8,6,6,81,86,0,19,12,9,1,3,885
1024818,0,,10019,0,105,MN17,40.761998,-73.982611,1,1,3957,12,0,17,12,12,22,65,0,35,28,20,1,3,113
1051486,0,,10029,0,,MN33,40.791151,-73.953012,1,1,3958,4,0,29,4,4,28,222,0,17,11,7,1,3,506
1000816,0,,10005,0,101,MN25,40.706546,-74.011033,1,2,2858,3,0,3,3,3,58.5,89,0,13,2,0,1,1,238
1090163,0,,10027,0,109,MN09,40.813494,-73.955164,1,3,1820,3,0,10,3,3,160.5,294,0,2,1,1,1,1,783
1080611,0,,10018,0,105,MN17,40.753704,-73.987046,2,2,3383,12,0,3,12,12,26,66,0,94,78,51,1,3,146
1035322,0,,10017,0,105,MN20,40.751883,-73.979965,1,1,3963,5,0,15,5,5,50.5,170,0,25,20,14,1,3,863
1035769,0,,10022,0,105,MN17,40.761082,-73.973252,1,1,3969,5,0,29,5,5,89.0,90,0,17,12,7,1,3,119
1089889,0,,10018,0,,MN15,40.756409,-73.99451,1,1,3933,9,0,9,9,9,26.0,90,0,42,38,28,1,3,506
1015897,0,,10018,0,105,MN17,40.749317,-73.984585,1,1,3961,5,0,20,5,5,31.5,239,0,30,23,15,1,3,393
1090274,0,,10001,0,104,MN13,40.754067,-73.999513,1,1,1546,6,0,21,6,6,82,87,0,3,0,0,0,0,875
1090681,0,,10014,0,102,MN23,40.741819,-74.007975,1,1,2597,3,0,14,3,3,53.0,78,0,6,0,0,0,0,876
1086553,0,,10012,0,102,MN24,40.726142,-73.999441,1,2,3941,4,0,24,4,4,36,237,0,28,20,15,1,3,345
1022549,0,,10016,0,,MN19,40.74596,-73.971468,2,2,3972,5,0,23,5,5,77.5,90,0,63,43,35,1,3,154
1039077,0,,10017,0,,MN19,40.753381,-73.968277,1,1,3964,4,0,16,4,4,29,286,0,29,15,9,1,3,758
1087847,0,,10282,0,101,MN25,40.716183,-74.015071,1,1,3965,5,0,16,5,5,49.5,153,0,14,7,5,1,3,358
1015472,0,,10011,0,,MN13,40.73982,-73.992238,2,2,3956,11,0,6,11,11,33.5,58,0,53,27,17,1,3,115
1090443,0,,10001,0,105,MN17,40.746594,-73.988899,2,2,1399,4,0,17,4,4,32,242,0,5,1,1,1,1,393
1010392,0,,10014,0,102,MN23,40.729581,-74.007887,1,1,3684,4,0,2,4,4,28,209,0,21,15,10,1,3,1052
1081792,0,,10027,0,109,MN09,40.812299,-73.963607,1,1,3955,7,0,8,7,7,21.0,225,0,38,28,17,1,3,212
1078375,0,,10065,0,,MN31,40.764195,-73.96063,1,1,3955,1,0,21,1,1,,,0,15,9,3,1,2,1015
1017224,0,,10016,0,105,MN20,40.750684,-73.982907,1,1,3942,6,0,22,6,6,71,142,0,16,10,6,1,3,797
1082863,0,,10009,0,,MN50,40.734134,-73.980104,1,1,3957,5,0,24,5,5,85.0,90,0,43,34,26,1,3,546
1087840,0,,10018,0,104,MN13,40.755046,-73.992467,1,2,3957,4,0,10,4,4,88,88,0,20,15,10,1,3,167
1033207,0,,10024,0,,MN12,40.788874,-73.975154,1,1,3963,4,0,14,4,4,28,217,0,28,21,14,1,3,1017
1081141,0,,10019,0,105,MN17,40.763462,-73.973615,1,2,3962,3,0,2,3,3,167.0,316,0,19,14,11,1,3,461
1076078,0,,10014,0,102,MN23,40.732691,-74.002511,1,1,1547,3,0,15,3,3,130.0,234,0,51,45,30,1,3,756
1090329,0,,10019,0,104,MN15,40.770683,-73.990223,1,1,2199,2,0,21,2,2,29,29,0,4,1,1,1,1,679
1045839,0,,10021,0,,MN31,40.767215,-73.955347,1,1,3948,4,0,20,4,4,28,209,0,20,15,10,1,3,573
1002814,0,,10013,0,101,MN24,40.721593,-74.011411,1,3,3955,4,0,17,4,4,47,196,0,10,4,3,1,2,504
1035328,0,,10017,0,105,MN20,40.752657,-73.98147,1,1,3963,7,0,23,7,7,52.0,87,0,9,6,5,1,3,797
1034194,0,,10018,0,,MN17,40.753202,-73.982267,1,1,3956,7,0,9,7,7,45.0,79,0,11,1,0,1,1,345
1000060,0,,10281,0,101,MN25,40.714522,-74.015677,1,3,3970,6,0,16,6,6,82,87,0,8,0,0,0,0,860
1014075,0,,10011,0,104,MN13,40.742945,-73.996889,1,1,3940,5,0,23,5,5,56.5,182,0,18,13,8,1,3,493
1090462,0,,10001,0,05,MN17,40.744489,-73.988513,1,1,1848,7,0,10,7,7,16.0,45,0,12,8,6,1,3,218
1087671,0,,10014,0,,MN23,40.735201,-74.009006,1,1,3944,6,0,16,6,6,71,86,0,13,7,4,1,2,926
1035470,0,,10022,0,,MN17,40.758798,-73.975252,1,3,3963,7,0,10,7,7,66.0,85,0,19,11,8,1,3,927
1087279,0,,10010,0,106,MN21,40.738267,-73.985782,1,1,3944,4,0,28,4,4,28,251,0,22,12,9,1,3,583
1038650,0,,10017,0,106,MN19,40.749304,-73.972567,1,1,1868,5,0,7,5,5,29.5,167,0,25,18,13,1,3,190
1001215,0,,10038,0,,MN25,40.709754,-74.008505,1,1,3958,4,0,5,4,4,29,284,0,9,2,1,1,2,955
1040886,0,,10065,0,,MN40,40.766032,-73.970806,1,1,3969,6,0,3,6,6,82,86,0,22,17,11,1,3,115
1007942,0,,10012,0,102,MN24,40.72439,-73.997633,3,3,3947,8,0,6,8,8,46,90,0,95,76,44,1,3,210
1090545,0,,10014,0,102,MN24,40.727239,-74.006559,1,2,3415,2,0,20,2,2,28,28,0,23,17,12,1,3,141
1023391,0,,10019,0,105,MN17,40.764144,-73.978889,1,1,3971,6,0,13,6,6,70,84,0,27,18,0,1,3,346
1060407,0,,10030,0,110,MN03,40.818812,-73.942193,1,1,1490,3,0,3,3,3,146.0,264,0,35,31,0,1,3,1149
1089945,1,B_doh0710_expected,10128,1,108,MN32,40.783319,-73.947027,2,2,1347,8,0,16,8,8,31,107,0,4,0,0,0,0,945
1072695,0,,10021,0,108,MN31,40.766318,-73.952524,1,1,3940,4,0,17,4,4,47,182,0,21,15,10,1,3,822
1089890,0,,10014,0,102,MN23,40.731768,-74.007631,1,2,3312,4,0,15,4,4,69,167,0,30,26,18,1,3,840
1011689,0,,10014,0,102,MN23,40.739404,-74.004092,1,2,3962,2,0,247,2,2,90,90,1,15,5,4,1,2,632
1090952,0,,10007,0,101,MN25,40.710163,-74.009696,1,1,1766,6,0,20,6,6,83,89,0,6,0,0,0,0,927
1070703,0,,10023,0,,MN14,40.776547,-73.985976,1,1,3955,3,0,23,3,3,131.5,249,0,21,14,9,1,3,490
1047569,1,A_doh0710_complete,10028,1,,MN40,40.776021,-73.956442,1,1,3942,7,0,27,7,7,39.5,143,0,27,19,12,1,3,134
1042477,0,,10065,0,,MN40,40.767267,-73.963271,2,2,3957,9,0,10,9,9,41.5,77,0,24,5,3,1,2,135
1037596,0,,10017,0,106,MN19,40.753097,-73.972096,3,4,3969,12,0,7,12,12,26,64,0,61,31,24,1,3,181
1017135,0,,,0,,MN20,40.748671,-73.981965,1,1,3944,1,0,17,1,1,,,0,22,12,6,1,2,699
1009269,0,,10003,0,102,MN23,40.733182,-73.99488,1,1,3943,5,0,2,5,5,28.0,197,0,9,1,1,1,1,1092
1090211,0,,10009,0,103,MN22,40.730288,-73.982194,1,1,2366,2,0,10,2,2,26,26,0,11,0,0,0,0,612
1046830,1,C_added_complete,10028,1,108,MN40,40.78031,-73.959219,1,1,3522,5,0,24,5,5,64.0,87,0,18,9,6,1,3,135
1083630,0,,10001,0,105,MN17,40.748393,-73.988144,1,1,3746,5,0,7,5,5,36.5,195,0,20,14,11,1,3,563
1038916,0,,10017,0,,MN19,40.753727,-73.968923,1,1,3964,4,0,9,4,4,35,203,0,33,26,18,1,3,405
1089447,0,,10023,0,107,MN14,40.771775,-73.985053,1,2,3958,3,0,2,3,3,51.0,75,0,8,4,4,1,2,471
1035420,0,,10017,0,105,MN17,40.756258,-73.976766,1,1,3963,5,0,8,5,5,85.0,90,0,19,11,7,1,2,169
1019603,0,,10003,0,106,MN21,40.735821,-73.983614,1,1,3942,4,0,28,4,4,23,261,0,20,13,8,1,2,1247
1012860,0,,10001,0,104,MN13,40.753751,-73.996048,1,3,2620,6,0,21,6,6,78,90,0,31,25,19,1,3,204
1036469,0,,10022,0,106,MN19,40.757428,-73.9696,2,4,3954,9,0,16,9,9,25.0,90,0,37,20,16,1,3,463
1088500,0,,10003,0,,MN22,40.732936,-73.986888,1,1,3957,2,0,3,2,2,297,297,0,40,33,26,1,3,611
1000047,0,,10006,0,101,MN25,40.706444,-74.016119,1,2,3949,4,0,23,4,4,28,229,0,19,7,5,1,3,224
1066890,0,,10003,0,,MN22,40.73281,-73.989576,1,1,3921,7,0,3,7,7,52.0,85,0,22,15,12,1,3,594
1087186,0,,10018,0,,MN17,40.755929,-73.989717,1,2,3970,6,0,9,6,6,63,87,0,9,2,0,1,2,881
